timestamp,open,high,low,close,volume
2025-09-25 14:55:00+05:30,55105.75,55132.75,55081.1,55094.9,0
2025-09-25 15:00:00+05:30,55098.3,55109.3,55012.4,55019.1,0
2025-09-25 15:05:00+05:30,55020.4,55027.1,54934.05,54945.85,0
2025-09-25 15:10:00+05:30,54945.35,54979.95,54928.7,54944.9,0
2025-09-25 15:15:00+05:30,54946.65,54977.0,54942.1,54951.35,0
2025-09-25 15:20:00+05:30,54956.0,54975.85,54925.6,54948.8,0
2025-09-25 15:25:00+05:30,54952.05,54964.0,54903.3,54950.95,0
2025-09-26 09:15:00+05:30,54797.9,54897.0,54728.2,54799.2,0
2025-09-26 09:20:00+05:30,54797.5,54812.2,54727.15,54733.45,0
2025-09-26 09:25:00+05:30,54734.45,54754.55,54674.05,54676.7,0
2025-09-26 09:30:00+05:30,54670.0,54676.85,54593.2,54659.2,0
2025-09-26 09:35:00+05:30,54660.95,54681.85,54614.0,54650.75,0
2025-09-26 09:40:00+05:30,54649.7,54673.05,54635.45,54664.9,0
2025-09-26 09:45:00+05:30,54668.4,54716.25,54642.9,54705.7,0
2025-09-26 09:50:00+05:30,54706.85,54729.3,54689.75,54696.35,0
2025-09-26 09:55:00+05:30,54690.65,54749.9,54685.2,54716.85,0
2025-09-26 10:00:00+05:30,54716.55,54720.2,54649.45,54670.1,0
2025-09-26 10:05:00+05:30,54665.45,54670.95,54638.6,54647.35,0
2025-09-26 10:10:00+05:30,54645.45,54658.95,54635.1,54650.45,0
2025-09-26 10:15:00+05:30,54651.95,54677.05,54639.1,54659.15,0
2025-09-26 10:20:00+05:30,54657.3,54686.5,54644.65,54671.75,0
2025-09-26 10:25:00+05:30,54667.15,54713.1,54665.5,54675.9,0
2025-09-26 10:30:00+05:30,54676.5,54692.6,54650.6,54685.35,0
2025-09-26 10:35:00+05:30,54683.0,54695.2,54656.1,54687.3,0
2025-09-26 10:40:00+05:30,54681.95,54719.35,54670.55,54708.05,0
2025-09-26 10:45:00+05:30,54702.5,54708.4,54650.05,54663.1,0
2025-09-26 10:50:00+05:30,54661.3,54688.2,54643.1,54652.8,0
2025-09-26 10:55:00+05:30,54652.05,54652.05,54612.75,54619.35,0
2025-09-26 11:00:00+05:30,54620.55,54621.95,54546.15,54551.05,0
2025-09-26 11:05:00+05:30,54547.9,54612.85,54538.45,54604.45,0
2025-09-26 11:10:00+05:30,54604.45,54605.85,54562.6,54562.6,0
2025-09-26 11:15:00+05:30,54566.45,54576.05,54538.0,54546.8,0
2025-09-26 11:20:00+05:30,54547.8,54584.25,54528.4,54573.2,0
2025-09-26 11:25:00+05:30,54576.3,54588.5,54550.25,54551.35,0
2025-09-26 11:30:00+05:30,54550.35,54553.55,54521.65,54538.6,0
2025-09-26 11:35:00+05:30,54541.45,54551.8,54514.95,54520.85,0
2025-09-26 11:40:00+05:30,54520.05,54553.9,54513.6,54546.5,0
2025-09-26 11:45:00+05:30,54548.55,54571.65,54499.95,54560.95,0
2025-09-26 11:50:00+05:30,54561.05,54577.55,54535.15,54566.95,0
2025-09-26 11:55:00+05:30,54569.75,54593.2,54549.7,54554.9,0
2025-09-26 12:00:00+05:30,54551.7,54570.8,54526.75,54535.95,0
2025-09-26 12:05:00+05:30,54532.3,54563.3,54509.5,54555.35,0
2025-09-26 12:10:00+05:30,54553.7,54566.25,54538.65,54560.55,0
2025-09-26 12:15:00+05:30,54560.4,54561.0,54528.4,54544.55,0
2025-09-26 12:20:00+05:30,54540.8,54579.75,54533.85,54576.1,0
2025-09-26 12:25:00+05:30,54576.1,54587.95,54549.8,54560.8,0
2025-09-26 12:30:00+05:30,54561.2,54561.7,54530.8,54555.5,0
2025-09-26 12:35:00+05:30,54561.95,54570.5,54548.1,54560.9,0
2025-09-26 12:40:00+05:30,54561.7,54571.55,54541.35,54568.4,0
2025-09-26 12:45:00+05:30,54568.55,54596.0,54552.95,54590.4,0
2025-09-26 12:50:00+05:30,54589.15,54620.2,54583.0,54615.05,0
2025-09-26 12:55:00+05:30,54617.45,54630.05,54543.75,54553.25,0
2025-09-26 13:00:00+05:30,54549.75,54590.55,54537.95,54586.25,0
2025-09-26 13:05:00+05:30,54584.75,54610.25,54573.4,54596.55,0
2025-09-26 13:10:00+05:30,54600.95,54606.4,54563.35,54564.75,0
2025-09-26 13:15:00+05:30,54565.95,54578.45,54533.7,54570.6,0
2025-09-26 13:20:00+05:30,54571.25,54572.85,54523.55,54542.15,0
2025-09-26 13:25:00+05:30,54538.95,54544.45,54512.8,54519.1,0
2025-09-26 13:30:00+05:30,54518.55,54527.35,54438.0,54446.0,0
2025-09-26 13:35:00+05:30,54444.85,54473.05,54441.95,54461.25,0
2025-09-26 13:40:00+05:30,54461.85,54482.9,54423.25,54425.6,0
2025-09-26 13:45:00+05:30,54424.8,54454.2,54421.8,54445.45,0
2025-09-26 13:50:00+05:30,54447.7,54447.7,54372.9,54372.9,0
2025-09-26 13:55:00+05:30,54379.55,54438.95,54359.5,54380.2,0
2025-09-26 14:00:00+05:30,54379.45,54398.65,54333.15,54343.65,0
2025-09-26 14:05:00+05:30,54341.45,54359.6,54310.95,54341.2,0
2025-09-26 14:10:00+05:30,54339.35,54373.0,54319.95,54372.7,0
2025-09-26 14:15:00+05:30,54371.3,54371.3,54324.9,54359.25,0
2025-09-26 14:20:00+05:30,54361.1,54380.0,54330.75,54335.0,0
2025-09-26 14:25:00+05:30,54333.65,54374.8,54324.55,54355.05,0
2025-09-26 14:30:00+05:30,54355.2,54386.95,54334.95,54346.3,0
2025-09-26 14:35:00+05:30,54348.55,54384.5,54327.65,54365.85,0
2025-09-26 14:40:00+05:30,54366.4,54417.15,54355.25,54406.9,0
2025-09-26 14:45:00+05:30,54410.35,54416.75,54361.2,54391.45,0
2025-09-26 14:50:00+05:30,54383.15,54426.85,54325.45,54326.95,0
2025-09-26 14:55:00+05:30,54329.45,54395.05,54329.45,54387.35,0
2025-09-26 15:00:00+05:30,54385.15,54412.4,54348.9,54378.25,0
2025-09-26 15:05:00+05:30,54378.25,54429.3,54347.0,54399.7,0
2025-09-26 15:10:00+05:30,54399.7,54411.0,54382.8,54394.55,0
2025-09-26 15:15:00+05:30,54394.55,54397.35,54375.65,54377.7,0
2025-09-26 15:20:00+05:30,54377.7,54408.0,54371.2,54381.55,0
2025-09-26 15:25:00+05:30,54381.55,54422.2,54380.15,54417.35,0
2025-09-29 09:15:00+05:30,54460.4,54524.45,54366.2,54392.15,0
2025-09-29 09:20:00+05:30,54386.65,54502.05,54382.45,54501.25,0
2025-09-29 09:25:00+05:30,54501.25,54538.3,54450.8,54499.95,0
2025-09-29 09:30:00+05:30,54501.65,54573.4,54486.85,54571.2,0
2025-09-29 09:35:00+05:30,54572.55,54609.1,54558.45,54582.9,0
2025-09-29 09:40:00+05:30,54580.1,54622.8,54562.35,54605.4,0
2025-09-29 09:45:00+05:30,54605.4,54625.7,54573.2,54581.7,0
2025-09-29 09:50:00+05:30,54586.05,54589.2,54556.55,54570.95,0
2025-09-29 09:55:00+05:30,54575.35,54613.0,54573.8,54589.15,0
2025-09-29 10:00:00+05:30,54588.55,54607.2,54571.35,54574.25,0
2025-09-29 10:05:00+05:30,54574.5,54601.3,54564.35,54568.8,0
2025-09-29 10:10:00+05:30,54569.05,54597.0,54564.7,54585.1,0
2025-09-29 10:15:00+05:30,54585.1,54653.7,54574.45,54653.7,0
2025-09-29 10:20:00+05:30,54654.35,54686.05,54652.7,54678.25,0
2025-09-29 10:25:00+05:30,54680.45,54681.8,54620.45,54644.9,0
2025-09-29 10:30:00+05:30,54645.35,54662.9,54622.75,54627.65,0
2025-09-29 10:35:00+05:30,54624.2,54651.1,54601.3,54625.9,0
2025-09-29 10:40:00+05:30,54623.65,54623.65,54587.0,54611.05,0
2025-09-29 10:45:00+05:30,54612.25,54631.1,54564.85,54565.55,0
2025-09-29 10:50:00+05:30,54565.15,54596.85,54533.35,54533.35,0
2025-09-29 10:55:00+05:30,54531.3,54558.9,54503.8,54545.0,0
2025-09-29 11:00:00+05:30,54545.5,54593.15,54541.05,54583.95,0
2025-09-29 11:05:00+05:30,54583.85,54610.4,54581.15,54584.95,0
2025-09-29 11:10:00+05:30,54587.0,54596.0,54510.0,54517.0,0
2025-09-29 11:15:00+05:30,54514.0,54515.0,54482.3,54506.65,0
2025-09-29 11:20:00+05:30,54507.95,54519.45,54489.55,54497.25,0
2025-09-29 11:25:00+05:30,54496.55,54499.75,54447.3,54456.5,0
2025-09-29 11:30:00+05:30,54458.7,54460.45,54412.1,54420.45,0
2025-09-29 11:35:00+05:30,54419.8,54421.95,54343.2,54369.85,0
2025-09-29 11:40:00+05:30,54366.7,54396.8,54348.45,54386.2,0
2025-09-29 11:45:00+05:30,54387.05,54393.5,54337.5,54352.55,0
2025-09-29 11:50:00+05:30,54351.4,54393.6,54340.9,54348.65,0
2025-09-29 11:55:00+05:30,54347.6,54412.4,54345.3,54377.6,0
2025-09-29 12:00:00+05:30,54377.7,54389.5,54330.35,54364.65,0
2025-09-29 12:05:00+05:30,54365.75,54400.9,54304.55,54314.35,0
2025-09-29 12:10:00+05:30,54313.6,54314.4,54253.75,54279.5,0
2025-09-29 12:15:00+05:30,54279.5,54339.3,54260.05,54268.8,0
2025-09-29 12:20:00+05:30,54274.05,54322.05,54263.1,54315.65,0
2025-09-29 12:25:00+05:30,54317.5,54341.0,54308.05,54325.9,0
2025-09-29 12:30:00+05:30,54328.45,54339.8,54287.6,54331.4,0
2025-09-29 12:35:00+05:30,54328.3,54331.05,54257.65,54265.15,0
2025-09-29 12:40:00+05:30,54265.15,54285.75,54255.95,54264.35,0
2025-09-29 12:45:00+05:30,54265.1,54297.9,54226.6,54249.6,0
2025-09-29 12:50:00+05:30,54249.75,54283.35,54236.4,54262.85,0
2025-09-29 12:55:00+05:30,54265.2,54310.7,54263.85,54301.8,0
2025-09-29 13:00:00+05:30,54301.8,54400.75,54285.25,54400.75,0
2025-09-29 13:05:00+05:30,54402.3,54412.75,54309.75,54410.25,0
2025-09-29 13:10:00+05:30,54404.75,54504.3,54399.45,54497.4,0
2025-09-29 13:15:00+05:30,54500.35,54500.35,54421.2,54442.1,0
2025-09-29 13:20:00+05:30,54443.15,54513.45,54443.05,54504.2,0
2025-09-29 13:25:00+05:30,54505.7,54546.7,54466.15,54543.15,0
2025-09-29 13:30:00+05:30,54543.15,54589.05,54542.45,54569.85,0
2025-09-29 13:35:00+05:30,54569.45,54591.25,54559.8,54589.65,0
2025-09-29 13:40:00+05:30,54591.5,54592.05,54494.35,54539.45,0
2025-09-29 13:45:00+05:30,54540.7,54611.75,54538.65,54590.05,0
2025-09-29 13:50:00+05:30,54594.9,54606.3,54559.1,54569.0,0
2025-09-29 13:55:00+05:30,54569.8,54600.75,54540.25,54588.6,0
2025-09-29 14:00:00+05:30,54586.85,54657.85,54586.85,54655.75,0
2025-09-29 14:05:00+05:30,54653.5,54672.05,54614.2,54614.45,0
2025-09-29 14:10:00+05:30,54614.45,54647.55,54607.15,54607.15,0
2025-09-29 14:15:00+05:30,54610.2,54633.6,54552.1,54588.05,0
2025-09-29 14:20:00+05:30,54588.05,54649.15,54587.05,54621.0,0
2025-09-29 14:25:00+05:30,54621.5,54636.1,54589.55,54589.95,0
2025-09-29 14:30:00+05:30,54591.4,54629.2,54577.05,54624.25,0
2025-09-29 14:35:00+05:30,54624.5,54624.8,54561.2,54569.4,0
2025-09-29 14:40:00+05:30,54571.45,54583.25,54488.2,54496.1,0
2025-09-29 14:45:00+05:30,54497.1,54514.55,54439.25,54455.75,0
2025-09-29 14:50:00+05:30,54453.05,54486.65,54423.15,54475.75,0
2025-09-29 14:55:00+05:30,54477.2,54498.25,54456.1,54472.4,0
2025-09-29 15:00:00+05:30,54460.0,54467.55,54389.45,54390.1,0
2025-09-29 15:05:00+05:30,54390.1,54451.85,54383.95,54442.15,0
2025-09-29 15:10:00+05:30,54442.15,54492.35,54442.15,54471.75,0
2025-09-29 15:15:00+05:30,54471.75,54475.45,54445.25,54470.45,0
2025-09-29 15:20:00+05:30,54470.45,54520.85,54455.55,54520.7,0
2025-09-29 15:25:00+05:30,54520.7,54586.45,54510.15,54541.35,0
2025-09-30 09:15:00+05:30,54705.5,54741.5,54618.55,54703.0,0
2025-09-30 09:20:00+05:30,54703.75,54747.4,54693.95,54737.0,0
2025-09-30 09:25:00+05:30,54740.7,54793.05,54675.55,54689.35,0
2025-09-30 09:30:00+05:30,54688.55,54696.85,54631.05,54664.7,0
2025-09-30 09:35:00+05:30,54658.35,54677.25,54631.25,54647.5,0
2025-09-30 09:40:00+05:30,54640.55,54707.1,54608.55,54677.1,0
2025-09-30 09:45:00+05:30,54669.3,54702.7,54633.85,54701.1,0
2025-09-30 09:50:00+05:30,54699.2,54707.0,54640.5,54672.35,0
2025-09-30 09:55:00+05:30,54668.5,54673.55,54639.65,54657.55,0
2025-09-30 10:00:00+05:30,54655.9,54699.45,54598.5,54631.45,0
2025-09-30 10:05:00+05:30,54633.45,54645.65,54564.65,54577.75,0
2025-09-30 10:10:00+05:30,54580.2,54600.75,54565.6,54578.8,0
2025-09-30 10:15:00+05:30,54579.0,54622.2,54569.55,54612.75,0
2025-09-30 10:20:00+05:30,54612.2,54651.35,54600.9,54617.95,0
2025-09-30 10:25:00+05:30,54618.8,54624.75,54546.9,54562.95,0
2025-09-30 10:30:00+05:30,54563.95,54577.1,54556.9,54568.65,0
2025-09-30 10:35:00+05:30,54571.3,54572.15,54502.95,54518.05,0
2025-09-30 10:40:00+05:30,54516.35,54572.4,54505.65,54557.55,0
2025-09-30 10:45:00+05:30,54554.5,54577.85,54536.3,54539.7,0
2025-09-30 10:50:00+05:30,54541.5,54580.65,54538.9,54576.85,0
2025-09-30 10:55:00+05:30,54579.65,54638.55,54574.75,54619.35,0
2025-09-30 11:00:00+05:30,54618.1,54672.85,54613.5,54653.2,0
2025-09-30 11:05:00+05:30,54654.1,54666.85,54635.7,54661.9,0
2025-09-30 11:10:00+05:30,54661.2,54671.2,54634.7,54645.25,0
2025-09-30 11:15:00+05:30,54645.5,54650.8,54618.95,54641.45,0
2025-09-30 11:20:00+05:30,54642.25,54664.7,54571.6,54583.3,0
2025-09-30 11:25:00+05:30,54583.05,54604.25,54562.55,54600.45,0
2025-09-30 11:30:00+05:30,54599.4,54641.85,54587.8,54640.9,0
2025-09-30 11:35:00+05:30,54638.6,54685.0,54637.05,54651.85,0
2025-09-30 11:40:00+05:30,54646.7,54657.9,54616.9,54630.4,0
2025-09-30 11:45:00+05:30,54630.35,54645.2,54608.2,54635.65,0
2025-09-30 11:50:00+05:30,54635.45,54648.55,54582.8,54601.8,0
2025-09-30 11:55:00+05:30,54602.5,54604.85,54574.1,54593.9,0
2025-09-30 12:00:00+05:30,54597.05,54654.15,54579.65,54654.05,0
2025-09-30 12:05:00+05:30,54653.55,54689.5,54634.65,54674.05,0
2025-09-30 12:10:00+05:30,54674.05,54690.95,54657.95,54670.3,0
2025-09-30 12:15:00+05:30,54670.65,54735.45,54668.25,54731.95,0
2025-09-30 12:20:00+05:30,54734.15,54737.95,54687.45,54709.2,0
2025-09-30 12:25:00+05:30,54708.1,54742.5,54703.8,54740.95,0
2025-09-30 12:30:00+05:30,54741.4,54758.1,54706.6,54749.55,0
2025-09-30 12:35:00+05:30,54754.2,54771.15,54698.5,54741.9,0
2025-09-30 12:40:00+05:30,54743.0,54749.05,54692.95,54710.4,0
2025-09-30 12:45:00+05:30,54711.75,54731.9,54682.85,54691.95,0
2025-09-30 12:50:00+05:30,54692.55,54717.05,54685.6,54711.5,0
2025-09-30 12:55:00+05:30,54711.55,54717.95,54667.5,54699.3,0
2025-09-30 13:00:00+05:30,54701.1,54718.6,54683.55,54694.7,0
2025-09-30 13:05:00+05:30,54696.05,54738.45,54688.85,54738.15,0
2025-09-30 13:10:00+05:30,54737.25,54756.1,54709.95,54732.25,0
2025-09-30 13:15:00+05:30,54732.2,54761.15,54688.5,54715.4,0
2025-09-30 13:20:00+05:30,54713.35,54713.9,54674.9,54698.95,0
2025-09-30 13:25:00+05:30,54700.2,54701.2,54656.0,54679.4,0
2025-09-30 13:30:00+05:30,54672.6,54684.1,54624.9,54667.1,0
2025-09-30 13:35:00+05:30,54670.4,54698.8,54634.35,54647.0,0
2025-09-30 13:40:00+05:30,54646.55,54664.15,54630.35,54656.3,0
2025-09-30 13:45:00+05:30,54654.3,54669.5,54640.5,54661.75,0
2025-09-30 13:50:00+05:30,54660.5,54685.0,54648.3,54652.15,0
2025-09-30 13:55:00+05:30,54651.25,54665.7,54636.45,54655.9,0
2025-09-30 14:00:00+05:30,54660.85,54672.45,54631.35,54662.15,0
2025-09-30 14:05:00+05:30,54661.45,54675.05,54614.05,54614.05,0
2025-09-30 14:10:00+05:30,54615.0,54627.05,54560.65,54610.1,0
2025-09-30 14:15:00+05:30,54614.05,54620.65,54556.0,54575.05,0
2025-09-30 14:20:00+05:30,54573.95,54634.55,54538.5,54591.65,0
2025-09-30 14:25:00+05:30,54584.9,54620.1,54559.25,54610.2,0
2025-09-30 14:30:00+05:30,54613.35,54654.45,54587.9,54654.45,0
2025-09-30 14:35:00+05:30,54657.75,54715.0,54635.7,54674.25,0
2025-09-30 14:40:00+05:30,54675.15,54698.1,54669.35,54686.3,0
2025-09-30 14:45:00+05:30,54685.45,54717.1,54577.5,54627.45,0
2025-09-30 14:50:00+05:30,54626.4,54679.3,54607.7,54653.15,0
2025-09-30 14:55:00+05:30,54647.85,54688.15,54611.95,54667.4,0
2025-09-30 15:00:00+05:30,54665.95,54669.45,54610.5,54616.4,0
2025-09-30 15:05:00+05:30,54616.4,54640.45,54584.75,54640.1,0
2025-09-30 15:10:00+05:30,54640.1,54676.75,54601.1,54665.45,0
2025-09-30 15:15:00+05:30,54665.45,54668.2,54625.8,54657.4,0
2025-09-30 15:20:00+05:30,54657.4,54669.45,54641.1,54658.2,0
2025-09-30 15:25:00+05:30,54658.2,54686.4,54630.65,54679.75,0
2025-10-01 09:15:00+05:30,54653.9,54777.3,54582.55,54637.35,0
2025-10-01 09:20:00+05:30,54641.9,54753.05,54624.95,54722.35,0
2025-10-01 09:25:00+05:30,54725.55,54762.65,54709.15,54737.9,0
2025-10-01 09:30:00+05:30,54733.0,54794.0,54725.75,54779.15,0
2025-10-01 09:35:00+05:30,54779.75,54846.35,54761.95,54840.85,0
2025-10-01 09:40:00+05:30,54834.55,54868.15,54821.2,54835.15,0
2025-10-01 09:45:00+05:30,54830.6,54896.05,54823.5,54878.75,0
2025-10-01 09:50:00+05:30,54875.8,54878.9,54832.5,54870.85,0
2025-10-01 09:55:00+05:30,54870.3,54898.9,54863.6,54869.75,0
2025-10-01 10:00:00+05:30,54876.7,54912.85,54759.75,54790.6,0
2025-10-01 10:05:00+05:30,54780.45,54950.85,54744.9,54905.9,0
2025-10-01 10:10:00+05:30,54900.0,54968.1,54900.0,54940.65,0
2025-10-01 10:15:00+05:30,54937.25,54965.25,54907.0,54920.75,0
2025-10-01 10:20:00+05:30,54919.95,54942.2,54855.95,54901.5,0
2025-10-01 10:25:00+05:30,54903.55,54920.2,54859.4,54879.4,0
2025-10-01 10:30:00+05:30,54882.4,54958.5,54871.15,54958.5,0
2025-10-01 10:35:00+05:30,54961.6,55029.55,54930.45,54938.05,0
2025-10-01 10:40:00+05:30,54937.3,54981.05,54932.65,54934.6,0
2025-10-01 10:45:00+05:30,54933.85,54956.45,54889.95,54948.8,0
2025-10-01 10:50:00+05:30,54956.2,54975.25,54927.75,54964.55,0
2025-10-01 10:55:00+05:30,54962.2,54996.5,54952.0,54996.5,0
2025-10-01 11:00:00+05:30,54993.1,55020.75,54974.25,55003.75,0
2025-10-01 11:05:00+05:30,55003.1,55026.55,54994.2,55018.9,0
2025-10-01 11:10:00+05:30,55018.55,55080.55,55013.2,55079.1,0
2025-10-01 11:15:00+05:30,55078.1,55154.5,55077.6,55139.2,0
2025-10-01 11:20:00+05:30,55138.1,55157.35,55102.9,55125.15,0
2025-10-01 11:25:00+05:30,55122.4,55162.45,55121.4,55146.3,0
2025-10-01 11:30:00+05:30,55147.7,55243.55,55145.8,55234.25,0
2025-10-01 11:35:00+05:30,55233.9,55242.9,55181.15,55226.25,0
2025-10-01 11:40:00+05:30,55223.95,55277.35,55192.85,55277.35,0
2025-10-01 11:45:00+05:30,55269.85,55300.4,55245.45,55296.15,0
2025-10-01 11:50:00+05:30,55292.7,55324.25,55282.5,55307.0,0
2025-10-01 11:55:00+05:30,55304.35,55394.35,55301.5,55364.85,0
2025-10-01 12:00:00+05:30,55362.15,55368.5,55314.4,55365.85,0
2025-10-01 12:05:00+05:30,55365.6,55372.85,55306.3,55306.3,0
2025-10-01 12:10:00+05:30,55306.65,55335.5,55287.65,55290.4,0
2025-10-01 12:15:00+05:30,55289.9,55317.8,55269.95,55272.15,0
2025-10-01 12:20:00+05:30,55271.35,55283.9,55224.05,55235.05,0
2025-10-01 12:25:00+05:30,55236.0,55253.0,55179.75,55224.2,0
2025-10-01 12:30:00+05:30,55223.15,55239.3,55205.75,55214.85,0
2025-10-01 12:35:00+05:30,55218.45,55288.9,55217.95,55285.6,0
2025-10-01 12:40:00+05:30,55284.0,55305.95,55250.55,55256.2,0
2025-10-01 12:45:00+05:30,55253.15,55265.65,55193.35,55260.2,0
2025-10-01 12:50:00+05:30,55258.35,55259.35,55222.4,55243.2,0
2025-10-01 12:55:00+05:30,55239.95,55265.4,55184.35,55196.3,0
2025-10-01 13:00:00+05:30,55199.4,55259.35,55180.7,55220.8,0
2025-10-01 13:05:00+05:30,55220.65,55253.9,55211.15,55249.65,0
2025-10-01 13:10:00+05:30,55251.6,55274.75,55223.5,55267.05,0
2025-10-01 13:15:00+05:30,55266.5,55285.9,55226.4,55270.4,0
2025-10-01 13:20:00+05:30,55271.85,55292.2,55261.0,55287.85,0
2025-10-01 13:25:00+05:30,55286.45,55346.5,55283.0,55343.25,0
2025-10-01 13:30:00+05:30,55342.3,55354.8,55293.85,55296.2,0
2025-10-01 13:35:00+05:30,55303.7,55356.55,55289.05,55329.7,0
2025-10-01 13:40:00+05:30,55328.5,55367.55,55320.75,55341.85,0
2025-10-01 13:45:00+05:30,55341.0,55362.1,55306.65,55314.4,0
2025-10-01 13:50:00+05:30,55318.05,55345.4,55278.7,55331.45,0
2025-10-01 13:55:00+05:30,55329.95,55337.5,55294.4,55314.75,0
2025-10-01 14:00:00+05:30,55313.15,55342.4,55307.1,55339.35,0
